# Id_interactions,B0,B1,label
35741,3,0,0
35742,468,1,0
35743,72,0,0
35744,2,0,0
35745,153,0,0
35746,208,0,0
35747,42,0,0
35748,249,0,0
35749,1091,5,0
35750,972,4,0
35751,1233,1,0
35752,73,0,0
35753,554,4,0
35754,14,0,0
35755,989,4,0
35756,146,0,0
35757,28,0,0
35758,109,0,0
35759,4757,9,0
35760,460,0,0
35761,68,0,0
35762,14,0,0
35763,69,0,0
35764,799,0,0
35765,90,0,0
35766,128,0,0
35767,88,0,0
35768,979,4,0
35769,196,0,0
35770,120,0,0
35771,112,0,0
35772,68,0,0
35773,132,0,0
35774,133,0,0
35775,853,0,0
35776,81,0,0
35777,364,0,0
35778,514,0,0
35779,295,0,0
35780,206,0,0
35781,13,0,0
35782,986,4,0
35783,2,0,0
35784,459,0,0
35785,69,0,0
35786,119,0,0
35787,136,0,0
35788,136,0,0
35789,221,0,0
35790,717,4,0
35791,80,0,0
35792,972,4,0
35793,81,0,0
35794,295,0,0
35795,12,0,0
35796,11,0,0
35797,7,0,0
35798,12,0,0
35799,38,0,0
35800,173,0,0
35801,444,0,0
35802,273,0,0
35803,19,0,0
35804,72,0,0
35805,1436,0,0
35806,161,0,0
35807,8,0,0
35808,599,0,0
35809,103,0,0
35810,14,0,0
35811,465,0,0
35812,90,0,0
35813,917,1,0
35814,3,0,0
35815,26,0,0
35816,34,0,0
35817,462,13,0
35818,904,4,0
35819,49,0,0
35820,19,0,0
35821,90,0,0
35822,170,0,0
35823,63,0,0
35824,1031,4,0
35825,68,0,0
35826,287,0,0
35827,102,0,0
35828,383,0,0
35829,38,0,0
35830,187,0,0
35831,55,0,0
35832,184,0,0
35833,184,0,0
35834,24,0,0
35835,8,0,0
35836,652,0,0
35837,60,0,0
35838,752,0,0
35839,90,0,0
35840,12,0,0
35841,99,0,0
35842,109,0,0
35843,686,0,0
35844,1615,0,0
35845,96,0,0
35846,29,0,0
35847,12,0,0
35848,14,0,0
35849,1578,0,0
35850,8,0,0
35851,14,0,0
35852,7,0,0
35853,109,0,0
35854,541,0,0
35855,69,0,0
35856,586,0,0
35857,10,0,0
35858,1,0,0
35859,103,0,0
35860,44,0,0
35861,131,0,0
35862,135,0,0
35863,27,0,0
35864,84,0,0
35865,1,0,0
35866,478,0,0
35867,328,0,0
35868,145,0,0
35869,9,0,0
35870,437,13,0
35871,972,4,0
35872,330,0,0
35873,378,0,0
35874,60,0,0
35875,49,0,0
35876,4,0,0
35877,156,0,0
35878,93,0,0
35879,136,0,0
35880,1088,1,0
35881,330,0,0
35882,90,0,0
35883,236,0,0
35884,19,0,0
35885,134,0,0
35886,23,0,0
35887,113,0,0
35888,427,0,0
35889,717,0,0
35890,109,0,0
35891,63,0,0
35892,450,0,0
35893,418,0,0
35894,389,0,0
35895,814,1,0
35896,481,0,0
35897,63,0,0
35898,219,0,0
35899,456,0,0
35900,69,0,0
35901,89,0,0
35902,6,0,0
35903,259,0,0
35904,36,0,0
35905,141,0,0
35906,14,0,0
35907,119,0,0
35908,173,0,0
35909,90,0,0
35910,291,0,0
35911,62,0,0
35912,167,0,0
35913,904,4,0
35914,97,0,0
35915,833,4,0
35916,142,0,0
35917,104,0,0
35918,5,0,0
35919,86,0,0
35920,137,0,0
35921,80,0,0
35922,23,0,0
35923,40,0,0
35924,1,0,0
35925,94,0,0
35926,12,0,0
35927,828,0,0
35928,77,0,0
35929,332,0,0
35930,422,0,0
35931,81,0,0
35932,866,0,0
35933,133,0,0
35934,3,0,0
35935,164,0,0
35936,68,0,0
35937,0,0,0
35938,346,0,0
35939,255,0,0
35940,295,0,0
35941,473,0,0
35942,291,0,0
35943,18,0,0
35944,44,0,0
35945,484,0,0
35946,51,0,0
35947,1390,5,0
35948,5,0,0
35949,296,0,0
35950,122,0,0
35951,236,0,0
35952,68,0,0
35953,60,0,0
35954,39,0,0
35955,856,0,0
35956,211,0,0
35957,263,0,0
35958,97,0,0
35959,152,0,0
35960,1494,0,0
35961,871,0,0
35962,8,0,0
35963,150,0,0
35964,26,0,0
35965,15,0,0
35966,39,0,0
35967,152,0,0
35968,984,0,0
35969,90,0,0
35970,151,0,0
35971,240,0,0
35972,105,0,0
35973,408,0,0
35974,484,0,0
35975,34,0,0
35976,90,0,0
35977,86,0,0
35978,14,0,0
35979,3,0,0
35980,364,0,0
35981,328,0,0
35982,362,0,0
35983,265,0,0
35984,68,0,0
35985,114,0,0
35986,63,0,0
35987,88,0,0
35988,112,0,0
35989,405,0,0
35990,232,0,0
35991,178,0,0
35992,329,0,0
35993,764,0,0
35994,238,0,0
35995,87,0,0
35996,14,0,0
35997,14,0,0
35998,445,0,0
35999,706,0,0
36000,208,1,0
36001,41,0,0
36002,237,0,0
36003,2,0,0
36004,26,0,0
36005,162,0,0
36006,7,0,0
36007,856,0,0
36008,40,0,0
36009,151,0,0
36010,457,0,0
36011,291,0,0
36012,788,0,0
36013,89,0,0
36014,1051,5,0
36015,29,0,0
36016,1640,9,0
36017,22,0,0
36018,316,0,0
36019,26,0,0
36020,135,0,0
36021,540,0,0
36022,87,0,0
36023,12,0,0
36024,97,0,0
36025,779,5,0
36026,44,0,0
36027,2,0,0
36028,888,0,0
36029,60,0,0
36030,122,0,0
36031,356,0,0
36032,190,0,0
36033,14,0,0
36034,123,0,0
36035,7,0,0
36036,167,0,0
36037,11,0,0
36038,783,0,0
36039,5,0,0
36040,192,0,0
36041,4,0,0
36042,49,0,0
36043,803,1,0
36044,73,0,0
36045,81,0,0
36046,168,0,0
36047,3,0,0
36048,66,0,0
36049,109,0,0
36050,39,0,0
36051,336,0,0
36052,872,3,0
36053,2,0,0
36054,765,0,0
36055,9,0,0
36056,468,0,0
36057,127,0,0
36058,214,0,0
36059,283,0,0
36060,224,0,0
36061,595,0,0
36062,1503,0,0
36063,1264,0,0
36064,0,0,0
36065,81,0,0
36066,0,0,0
36067,86,0,0
36068,769,5,0
36069,35,0,0
36070,233,0,0
36071,371,0,0
36072,116,0,0
36073,0,0,0
36074,22,0,0
36075,77,0,0
36076,14,0,0
36077,295,0,0
36078,10,0,0
36079,479,0,0
36080,69,0,0
36081,69,0,0
36082,0,0,0
36083,270,0,0
36084,152,0,0
36085,3,0,0
36086,71,0,0
36087,23,0,0
36088,132,0,0
36089,1755,1,0
36090,979,4,0
36091,2,0,0
36092,445,0,0
36093,757,5,0
36094,410,0,0
36095,364,0,0
36096,98,0,0
36097,125,0,0
36098,579,0,0
36099,295,0,0
36100,68,0,0
36101,382,0,0
36102,420,0,0
36103,172,0,0
36104,60,0,0
36105,200,0,0
36106,30,0,0
36107,67,0,0
36108,83,0,0
36109,93,0,0
36110,133,0,0
36111,177,0,0
36112,277,0,0
36113,184,0,0
36114,120,0,0
36115,502,0,0
36116,43,0,0
36117,4,0,0
36118,19,0,0
36119,0,0,0
36120,343,0,0
36121,1761,2,0
36122,17,0,0
36123,168,0,0
36124,14,0,0
36125,12,0,0
36126,171,0,0
36127,21,0,0
36128,249,0,0
36129,42,0,0
36130,986,5,0
36131,410,0,0
36132,68,0,0
36133,3,0,0
36134,451,0,0
36135,129,0,0
36136,12,0,0
36137,113,0,0
36138,173,0,0
36139,132,0,0
36140,979,4,0
36141,60,0,0
36142,291,0,0
36143,190,0,0
36144,147,0,0
36145,175,0,0
36146,9,0,0
36147,12,0,0
36148,20,0,0
36149,146,0,0
36150,46,0,0
36151,291,0,0
36152,26,0,0
36153,8,0,0
36154,316,0,0
36155,89,0,0
36156,0,0,0
36157,0,0,0
36158,12,0,0
36159,263,0,0
36160,436,0,0
36161,6,0,0
36162,57,0,0
36163,87,0,0
36164,1,0,0
36165,271,0,0
36166,15,0,0
36167,26,0,0
36168,153,0,0
36169,457,0,0
36170,165,0,0
36171,220,0,0
36172,328,0,0
36173,147,0,0
36174,86,0,0
36175,326,0,0
36176,3,0,0
36177,138,0,0
36178,85,0,0
36179,209,0,0
36180,68,0,0
36181,1068,4,0
36182,13,0,0
36183,164,0,0
36184,210,0,0
36185,219,0,0
36186,17,0,0
36187,69,0,0
36188,21,0,0
36189,77,0,0
36190,10,0,0
36191,330,0,0
36192,68,0,0
36193,190,0,0
36194,501,0,0
36195,110,0,0
36196,19,0,0
36197,349,0,0
36198,168,0,0
36199,81,0,0
36200,6,0,0
36201,1,0,0
36202,18,0,0
36203,134,0,0
36204,0,0,0
36205,14,0,0
36206,317,0,0
36207,19,0,0
36208,296,0,0
36209,244,0,0
36210,12,0,0
36211,95,0,0
36212,0,0,0
36213,371,0,0
36214,21,0,0
36215,12,0,0
36216,320,0,0
36217,103,0,0
36218,153,0,0
36219,7,0,0
36220,0,0,0
36221,223,0,0
36222,181,0,0
36223,1815,1,0
36224,17,0,0
36225,274,0,0
36226,8,0,0
36227,97,0,0
36228,376,0,0
36229,306,0,0
36230,12,0,0
36231,112,0,0
36232,741,4,0
36233,3,0,0
36234,772,5,0
36235,151,0,0
36236,82,0,0
36237,8,0,0
36238,774,0,0
36239,42,0,0
36240,1142,4,0
36241,436,0,0
36242,1157,0,0
36243,9,0,0
36244,355,0,0
36245,178,0,0
36246,14,0,0
36247,312,0,0
36248,972,4,0
36249,0,0,0
36250,69,0,0
36251,740,5,0
36252,0,0,0
36253,918,5,0
36254,27,0,0
36255,221,0,0
36256,90,0,0
36257,4,0,0
36258,706,0,0
36259,26,0,0
36260,187,0,0
36261,295,0,0
36262,1,0,0
36263,85,0,0
36264,12,0,0
36265,1514,0,0
36266,190,0,0
36267,74,0,0
36268,94,0,0
36269,15,0,0
36270,315,0,0
36271,19,0,0
36272,393,0,0
36273,112,0,0
36274,83,0,0
36275,228,0,0
36276,14,0,0
36277,39,0,0
36278,257,0,0
36279,5,0,0
36280,22,0,0
36281,0,0,0
36282,553,0,0
36283,926,5,0
36284,302,1,0
36285,63,0,0
36286,14,0,0
36287,375,0,0
36288,8,0,0
36289,49,0,0
36290,19,0,0
36291,788,0,0
36292,111,0,0
36293,175,0,0
36294,431,0,0
36295,14,0,0
36296,7,0,0
36297,60,0,0
36298,12,0,0
36299,481,0,0
36300,78,0,0
36301,14,0,0
36302,8,0,0
36303,172,0,0
36304,2,0,0
36305,132,0,0
36306,336,0,0
36307,9,0,0
36308,2225,11,0
36309,1262,0,0
36310,102,0,0
36311,84,0,0
36312,198,0,0
36313,68,0,0
36314,185,0,0
36315,38,0,0
36316,3,0,0
36317,473,0,0
36318,85,0,0
36319,1302,0,0
36320,1,0,0
36321,134,0,0
36322,8,0,0
36323,77,0,0
36324,147,0,0
36325,328,0,0
36326,444,0,0
36327,225,0,0
36328,3,0,0
36329,878,4,0
36330,803,1,0
36331,328,0,0
36332,196,1,0
36333,5,0,0
36334,12,0,0
36335,976,4,0
36336,340,0,0
36337,205,0,0
36338,60,0,0
36339,271,0,0
36340,1213,5,0
36341,194,0,0
36342,172,0,0
36343,60,0,0
36344,39,0,0
36345,68,0,0
36346,500,0,0
36347,147,0,0
36348,2426,5,0
36349,8,0,0
36350,137,0,0
36351,72,0,0
36352,187,0,0
36353,8,0,0
36354,7,0,0
36355,14,0,0
36356,1,0,0
36357,173,0,0
36358,29,0,0
36359,178,0,0
36360,342,0,0
36361,207,0,0
36362,90,0,0
36363,100,0,0
36364,19,0,0
36365,236,0,0
36366,22,0,0
36367,1120,0,0
36368,106,0,0
36369,40,0,0
36370,61,0,0
36371,89,0,0
36372,567,4,0
36373,15,0,0
36374,806,5,0
36375,41,0,0
36376,219,0,0
36377,263,0,0
36378,19,0,0
36379,7,0,0
36380,161,0,0
36381,83,0,0
36382,2,0,0
36383,274,0,0
36384,408,0,0
36385,3,0,0
36386,140,1,0
36387,36,0,0
36388,7,0,0
36389,73,0,0
36390,171,0,0
36391,19,0,0
36392,717,0,0
36393,919,4,0
36394,223,0,0
36395,21,0,0
36396,427,0,0
36397,518,1,0
36398,86,0,0
36399,479,0,0
36400,3,0,0
36401,276,0,0
36402,99,0,0
36403,2,0,0
36404,163,0,0
36405,692,0,0
36406,12,0,0
36407,26,0,0
36408,263,0,0
36409,90,0,0
36410,151,0,0
36411,16,0,0
36412,106,0,0
36413,113,0,0
36414,124,0,0
36415,153,0,0
36416,154,0,0
36417,219,0,0
36418,214,0,0
36419,111,0,0
36420,57,0,0
36421,687,0,0
36422,60,0,0
36423,26,0,0
36424,20,0,0
36425,85,0,0
36426,93,0,0
36427,988,5,0
36428,73,0,0
36429,934,0,0
36430,8,0,0
36431,85,0,0
36432,127,0,0
36433,754,0,0
36434,332,0,0
36435,142,0,0
36436,431,0,0
36437,0,0,0
36438,14,0,0
36439,18,0,0
36440,228,0,0
36441,12,0,0
36442,150,0,0
36443,194,0,0
36444,276,0,0
36445,294,0,0
36446,62,0,0
36447,113,0,0
36448,484,0,0
36449,3,0,0
36450,929,5,0
36451,14,0,0
36452,1836,9,0
36453,68,0,0
36454,309,0,0
36455,68,0,0
36456,154,0,0
36457,18,0,0
36458,741,5,0
36459,589,2,0
36460,258,1,0
36461,3,0,0
36462,173,0,0
36463,1,0,0
36464,38,0,0
36465,8,0,0
36466,119,0,0
36467,317,0,0
36468,9,0,0
36469,145,0,0
36470,330,0,0
36471,221,0,0
36472,25,0,0
36473,783,0,0
36474,429,2,0
36475,184,0,0
36476,6,0,0
36477,81,0,0
36478,159,0,0
36479,30,0,0
36480,58,0,0
36481,754,5,0
36482,0,0,0
36483,64,0,0
36484,90,0,0
36485,320,0,0
36486,152,0,0
36487,7,0,0
36488,14,0,0
36489,63,0,0
36490,68,0,0
36491,106,0,0
36492,243,0,0
36493,131,0,0
36494,106,0,0
36495,19,0,0
36496,10,0,0
36497,1089,1,0
36498,80,0,0
36499,125,0,0
36500,789,5,0
36501,21,0,0
36502,219,0,0
36503,855,4,0
36504,693,0,0
36505,15,0,0
36506,16,0,0
36507,63,0,0
36508,291,0,0
36509,364,0,0
36510,873,5,0
36511,664,1,0
36512,404,0,0
36513,12,0,0
36514,120,0,0
36515,2,0,0
36516,354,0,0
36517,943,4,0
36518,44,0,0
36519,26,0,0
36520,14,0,0
36521,0,0,0
36522,4,0,0
36523,160,0,0
36524,144,0,0
36525,12,0,0
36526,978,4,0
36527,754,0,0
36528,904,4,0
36529,2,0,0
36530,312,0,0
36531,54,0,0
36532,1012,5,0
36533,150,0,0
36534,993,4,0
36535,788,0,0
36536,219,0,0
36537,81,0,0
36538,795,5,0
36539,232,0,0
36540,236,0,0
36541,887,0,0
36542,72,0,0
36543,215,1,0
36544,188,0,0
36545,30,0,0
36546,90,0,0
36547,0,0,0
36548,652,0,0
36549,500,0,0
36550,57,0,0
36551,62,0,0
36552,127,0,0
36553,672,1,0
36554,330,0,0
36555,1,0,0
36556,247,0,0
36557,3,0,0
36558,279,0,0
36559,17,0,0
36560,39,0,0
36561,473,0,0
36562,135,0,0
36563,1503,0,0
36564,646,0,0
36565,405,0,0
36566,0,0,0
36567,26,0,0
36568,74,0,0
36569,9,0,0
36570,366,0,0
36571,3,0,0
36572,1,0,0
36573,69,0,0
36574,112,0,0
36575,34,0,0
36576,463,0,0
36577,31,0,0
36578,495,0,0
36579,324,0,0
36580,5,0,0
36581,227,0,0
36582,471,0,0
36583,427,1,0
36584,220,0,0
36585,438,0,0
36586,1778,3,0
36587,31,0,0
36588,180,0,0
36589,1226,0,0
36590,8,0,0
36591,1292,0,0
36592,197,0,0
36593,8,0,0
36594,133,0,0
36595,49,0,0
36596,160,0,0
36597,557,0,0
36598,101,7,0
36599,10,0,0
36600,16,0,0
36601,183,0,0
36602,244,0,0
36603,223,0,0
36604,63,0,0
36605,181,0,0
36606,112,0,0
36607,7,0,0
36608,16,0,0
36609,136,0,0
36610,72,0,0
36611,2,0,0
36612,4,0,0
36613,170,0,0
36614,83,0,0
36615,66,0,0
36616,254,0,0
36617,21,0,0
36618,4,0,0
36619,134,0,0
36620,157,0,0
36621,270,0,0
36622,23,0,0
36623,12,0,0
36624,244,0,0
36625,0,0,0
36626,7,0,0
36627,70,0,0
36628,8,0,0
36629,29,0,0
36630,68,0,0
36631,11,0,0
36632,701,0,0
36633,61,0,0
36634,20,0,0
36635,123,0,0
36636,189,0,0
36637,197,3,0
36638,29,0,0
36639,61,0,0
36640,57,0,0
36641,72,7,0
36642,26,0,0
36643,199,0,0
36644,29,0,0
36645,7,0,0
36646,10,0,0
36647,13,0,0
36648,437,0,0
36649,83,0,0
36650,70,0,0
36651,57,0,0
36652,6,0,0
36653,128,0,0
36654,57,0,0
36655,57,0,0
36656,49,0,0
36657,689,0,0
36658,53,0,0
36659,179,0,0
36660,57,0,0
36661,11,0,0
36662,14,0,0
36663,16,0,0
36664,8,0,0
36665,370,0,0
36666,240,0,0
36667,6,0,0
36668,154,0,0
36669,24,0,0
36670,39,0,0
36671,252,0,0
36672,11,0,0
36673,24,0,0
36674,7,0,0
36675,124,0,0
36676,69,0,0
36677,195,7,0
36678,113,0,0
36679,188,0,0
36680,192,7,0
36681,6,0,0
36682,533,0,0
36683,17,0,0
36684,68,0,0
36685,47,0,0
36686,10,0,0
36687,198,0,0
36688,626,1,0
36689,182,0,0
36690,47,0,0
36691,490,0,0
36692,187,0,0
36693,142,0,0
36694,12,0,0
36695,0,0,0
36696,216,7,0
36697,20,0,0
36698,20,0,0
36699,160,0,0
36700,7,0,0
36701,101,0,0
36702,10,0,0
36703,73,0,0
36704,3,0,0
36705,80,0,0
36706,189,0,0
36707,183,0,0
36708,187,0,0
36709,3,0,0
36710,160,0,0
36711,3,0,0
36712,110,0,0
36713,8,0,0
36714,20,0,0
36715,123,0,0
36716,8,0,0
36717,208,0,0
36718,17,0,0
36719,11,0,0
36720,135,0,0
36721,30,0,0
36722,11,0,0
36723,227,0,0
36724,88,0,0
36725,57,0,0
36726,13,0,0
36727,189,0,0
36728,887,0,0
36729,7,0,0
36730,3,0,0
36731,433,0,0
36732,2,0,0
36733,85,0,0
36734,72,7,0
36735,61,0,0
36736,191,0,0
36737,523,1,0
36738,55,0,0
36739,181,0,0
36740,37,0,0
36741,20,0,0
36742,105,7,0
36743,14,0,0
36744,518,2,0
36745,22,0,0
36746,2,0,0
36747,20,0,0
36748,20,0,0
36749,10,0,0
36750,74,0,0
36751,59,0,0
36752,20,0,0
36753,135,0,0
36754,134,0,0
36755,35,0,0
36756,13,0,0
36757,224,0,0
36758,0,0,0
36759,56,0,0
36760,77,0,0
36761,4,0,0
36762,12,0,0
36763,33,0,0
36764,8,0,0
36765,818,0,0
36766,832,2,0
36767,3,0,0
36768,83,0,0
36769,98,0,0
36770,19,0,0
36771,20,0,0
36772,211,0,0
36773,63,0,0
36774,747,0,0
36775,63,0,0
36776,121,0,0
36777,315,0,0
36778,4,0,0
36779,19,0,0
36780,3,0,0
36781,63,0,0
36782,13,0,0
36783,374,14,0
36784,64,0,0
36785,329,0,0
36786,305,0,0
36787,59,0,0
36788,591,0,0
36789,136,0,0
36790,311,14,0
36791,314,0,0
36792,3547,6,0
36793,201,0,0
36794,67,0,0
36795,529,0,0
36796,9,0,0
36797,9,0,0
36798,1,0,0
36799,12,0,0
36800,328,0,0
36801,14,0,0
36802,63,0,0
36803,124,14,0
36804,1102,1,0
36805,13,0,0
36806,15,0,0
36807,4,0,0
36808,364,14,0
36809,210,14,0
36810,63,0,0
36811,19,0,0
36812,1,0,0
36813,7,0,0
36814,166,14,0
36815,6,0,0
36816,305,0,0
36817,14,0,0
36818,63,0,0
36819,16,0,0
36820,44,0,0
36821,8,0,0
36822,97,0,0
36823,9,0,0
36824,772,1,0
36825,185,0,0
36826,88,0,0
36827,3,0,0
36828,67,0,0
36829,3,0,0
36830,111,0,0
36831,22,0,0
36832,24,0,0
36833,19,0,0
36834,283,0,0
36835,15,0,0
36836,19,0,0
36837,821,0,0
36838,3,0,0
36839,46,0,0
36840,278,0,0
36841,590,0,0
36842,110,0,0
36843,44,0,0
36844,1372,1,0
36845,29,0,0
36846,89,0,0
36847,5,0,0
36848,98,0,0
36849,344,0,0
36850,476,0,0
36851,136,0,0
36852,5,0,0
36853,82,0,0
36854,5,0,0
36855,10,0,0
36856,166,14,0
36857,76,0,0
36858,15,0,0
36859,329,0,0
36860,204,0,0
36861,311,14,0
36862,174,0,0
36863,117,0,0
36864,248,0,0
36865,332,0,0
36866,172,0,0
36867,124,14,0
36868,136,0,0
36869,175,0,0
36870,10,0,0
36871,647,1,0
36872,3,0,0
36873,33,0,0
36874,171,0,0
36875,63,0,0
36876,14,0,0
36877,76,0,0
36878,86,0,0
36879,33,0,0
36880,9,0,0
36881,94,0,0
36882,82,0,0
36883,92,0,0
36884,113,0,0
36885,141,0,0
36886,68,0,0
36887,211,0,0
36888,305,0,0
36889,83,0,0
36890,19,0,0
36891,305,0,0
36892,5,0,0
36893,59,0,0
36894,63,0,0
36895,3,0,0
36896,8,0,0
36897,619,1,0
36898,8,0,0
36899,45,0,0
36900,134,0,0
36901,76,0,0
36902,27,0,0
36903,27,0,0
36904,317,0,0
36905,138,0,0
36906,640,0,0
36907,12,0,0
36908,81,0,0
36909,315,0,0
36910,19,0,0
36911,76,0,0
36912,80,0,0
36913,762,1,0
36914,184,0,0
36915,432,0,0
36916,23,0,0
36917,19,0,0
36918,22,0,0
36919,0,0,0
36920,8,0,0
36921,20,0,0
36922,8,0,0
36923,59,0,0
36924,11,0,0
36925,59,0,0
36926,3,0,0
36927,63,0,0
36928,153,0,0
36929,204,0,0
36930,314,0,0
36931,41,0,0
36932,75,0,0
36933,18,0,0
36934,76,0,0
36935,143,0,0
36936,306,0,0
36937,314,0,0
36938,657,0,0
36939,332,0,0
36940,616,0,0
36941,11,0,0
36942,34,0,0
36943,514,0,0
36944,18,0,0
36945,141,0,0
36946,18,0,0
36947,69,0,0
36948,102,0,0
36949,500,0,0
36950,294,0,0
36951,113,0,0
36952,121,0,0
36953,3,0,0
36954,373,14,0
36955,619,1,0
36956,76,0,0
36957,59,0,0
36958,8,0,0
36959,336,0,0
36960,245,0,0
36961,5,0,0
36962,29,0,0
36963,12,0,0
36964,70,0,0
36965,305,0,0
36966,248,0,0
36967,21,0,0
36968,19,0,0
36969,108,0,0
36970,94,0,0
36971,1048,1,0
36972,94,0,0
36973,264,14,0
36974,113,0,0
36975,1277,1,0
36976,125,0,0
36977,9,0,0
36978,248,0,0
36979,177,0,0
36980,12,0,0
36981,27,0,0
36982,75,0,0
36983,309,0,0
36984,231,0,0
36985,616,0,0
36986,531,2,0
36987,136,0,0
36988,117,0,0
36989,19,0,0
36990,107,0,0
36991,374,14,0
36992,59,0,0
36993,91,0,0
36994,23,0,0
36995,208,0,0
36996,15,0,0
36997,95,0,0
36998,46,0,0
36999,63,0,0
37000,723,0,0
37001,191,0,0
37002,74,0,0
37003,3,0,0
37004,250,14,0
37005,99,0,0
37006,155,0,0
37007,141,0,0
37008,533,0,0
37009,157,0,0
37010,63,0,0
37011,18,0,0
37012,171,0,0
37013,105,0,0
37014,155,0,0
37015,35,0,0
37016,373,0,0
37017,408,0,0
37018,3,0,0
37019,0,0,0
37020,132,0,0
37021,408,0,0
37022,277,0,0
37023,21,0,0
37024,40,0,0
37025,3,0,0
37026,27,0,0
37027,18,0,0
37028,14,0,0
37029,134,0,0
37030,2,0,0
37031,41,0,0
37032,13,0,0
37033,188,0,0
37034,4,0,0
37035,23,0,0
37036,183,0,0
37037,276,0,0
37038,103,0,0
37039,86,0,0
37040,74,0,0
37041,216,0,0
37042,149,0,0
37043,189,0,0
37044,105,0,0
37045,6,0,0
37046,72,0,0
37047,179,0,0
37048,213,0,0
37049,27,0,0
37050,75,0,0
37051,13,0,0
37052,5,0,0
37053,1,0,0
37054,16,0,0
37055,128,0,0
37056,85,0,0
37057,11,0,0
37058,75,0,0
37059,368,1,0
37060,108,0,0
37061,43,0,0
37062,1,0,0
37063,74,0,0
37064,1,0,0
37065,99,0,0
37066,147,0,0
37067,1,0,0
37068,80,0,0
37069,67,0,0
37070,1,0,0
37071,43,0,0
37072,86,0,0
37073,36,0,0
37074,164,0,0
37075,119,0,0
37076,3,0,0
37077,6,0,0
37078,124,0,0
37079,89,0,0
37080,171,0,0
37081,11,0,0
37082,41,0,0
37083,28,0,0
37084,185,0,0
37085,70,0,0
37086,208,0,0
37087,94,0,0
37088,12,0,0
37089,124,0,0
37090,745,19,0
37091,244,0,0
37092,205,0,0
37093,64,0,0
37094,143,0,0
37095,3,0,0
37096,167,0,0
37097,4,0,0
37098,17,0,0
37099,438,0,0
37100,49,3,0
37101,15,0,0
37102,300,0,0
37103,852,0,0
37104,7,0,0
37105,6,0,0
37106,100,3,0
37107,33,0,0
37108,42,0,0
37109,818,1,0
37110,6,0,0
37111,76,1,0
37112,16,0,0
37113,580,0,0
37114,817,1,0
37115,156,0,0
37116,558,0,0
37117,51,0,0
37118,51,0,0
37119,179,0,0
37120,612,3,0
37121,147,0,0
37122,138,0,0
37123,229,0,0
37124,33,0,0
37125,676,0,0
37126,142,0,0
37127,24,0,0
37128,4,0,0
37129,684,0,0
37130,497,0,0
37131,62,0,0
37132,974,0,0
37133,294,0,0
37134,20,0,0
37135,49,0,0
37136,604,0,0
37137,165,0,0
37138,152,0,0
37139,73,0,0
37140,132,0,0
37141,20,0,0
37142,21,0,0
37143,233,0,0
37144,162,0,0
37207,457,6,0
37208,353,0,0
37209,53,1,0
37210,269,0,0
37211,105,0,0
37212,10,0,0
37213,70,0,0
37214,378,0,0
37215,10,0,0
37216,68,0,0
37217,4,0,0
37218,904,6,0
37219,194,0,0
37220,147,16,0
37221,88,0,0
37222,0,0,0
37223,22,0,0
37224,4,0,0
37225,224,0,0
37226,2,0,0
37227,390,1,0
37228,368,3,0
37229,162,0,0
37230,397,0,0
37231,124,0,0
37232,9,0,0
37233,0,0,0
37234,191,5,0
37235,24,0,0
37236,230,0,0
37237,27,0,0
37238,71,0,0
37239,33,0,0
37240,23,0,0
37241,208,0,0
37242,767,1,0
37243,651,0,0
37244,93,0,0
37245,64,0,0
37246,5,0,0
37247,371,0,0
37248,147,0,0
37249,301,0,0
37250,223,0,0
37251,113,0,0
37252,7,0,0
37253,7,0,0
37254,128,0,0
37255,309,0,0
37256,337,0,0
37257,183,0,0
37258,1075,1,0
37259,44,0,0
37260,236,0,0
37261,311,0,0
37262,14,0,0
37263,252,0,0
37264,144,1,0
37265,86,0,0
37266,15,0,0
37267,138,0,0
37268,162,0,0
37269,342,1,0
37270,162,0,0
37271,815,0,0
37272,19,0,0
37273,201,0,0
37274,397,0,0
37275,21,0,0
37276,29,0,0
37277,280,0,0
37278,34,0,0
37279,25,0,0
37280,275,0,0
37281,0,0,0
37282,152,0,0
37283,109,0,0
37284,173,0,0
37285,694,0,0
37286,90,0,0
37287,185,0,0
37288,97,0,0
37289,75,2,0
37290,8,0,0
37291,31,0,0
37292,361,1,0
37293,1224,2,0
37294,268,1,0
37295,56,0,0
37296,32,0,0
37297,191,0,0
37298,10,0,0
37299,104,0,0
37300,469,0,0
37301,136,0,0
37302,89,0,0
37303,233,0,0
37304,29,0,0
37305,26,0,0
