# Id_interactions,B0,B1,B2,B3,B4,B5,B6,label
11103,242058,2,0,0,0,0,0,1
11129,418949,0,1,0,0,0,0,1
11130,507374,19,2,0,0,0,0,1
11133,758756,6,1,2,0,0,0,1
11134,181545,0,0,0,0,0,0,1
11135,367622,13,110,0,0,0,0,1
11136,144305,0,0,0,0,0,0,1
11137,442221,4,0,0,0,0,0,1
11139,423601,4,0,0,0,0,0,1
11140,148960,0,0,0,0,0,0,1
11141,153615,0,0,0,0,0,0,1
11150,195510,0,0,0,0,0,0,1
11151,256017,7,1,0,0,0,0,1
11153,256025,0,0,0,0,0,0,1
11155,446879,0,1,0,0,0,0,1
11156,176890,0,0,0,0,0,0,1
11163,232750,0,0,0,0,0,0,1
11164,260623,27,17,0,13,0,0,1
11165,148960,0,0,0,0,0,0,1
11166,1107870,16,2,2,0,0,0,1
11167,260672,7,1,0,0,0,0,1
11168,167571,6,3,0,0,0,0,1
11169,251367,3,0,0,0,0,0,1
11170,432914,0,1,0,0,0,0,1
11171,223440,0,0,0,0,0,0,1
11172,283955,0,0,0,0,0,0,1
11173,144305,0,0,0,0,0,0,1
11174,200157,7,1,0,0,0,0,1
11175,321194,1,0,0,0,0,0,1
11176,512047,2,1,0,0,0,0,1
11177,442216,9,0,0,0,0,0,1
11178,507392,2,1,0,0,0,0,1
11179,237405,0,0,0,0,0,0,1
11180,446871,9,0,0,0,0,0,1
11181,498082,2,1,0,0,0,0,1
11182,344470,0,0,0,0,0,0,1
11183,232750,0,0,0,0,0,0,1
11184,409636,4,0,0,0,0,0,1
11186,344469,1,0,0,0,0,0,1
11187,344469,1,0,0,0,0,0,1
11188,246715,0,0,0,0,0,0,1
11197,251362,7,1,0,0,0,0,1
11199,307230,0,0,0,0,0,0,1
11201,260678,2,0,0,0,0,0,1
11202,228095,0,0,0,0,0,0,1
11205,218785,0,0,0,0,0,0,1
11206,246660,25,17,0,13,0,0,1
11209,344469,1,0,0,0,0,0,1
11210,134995,0,0,0,0,0,0,1
11211,256022,3,0,0,0,0,0,1
11212,274636,6,3,0,0,0,0,1
11214,1038055,7,1,2,0,0,0,1
11215,148960,0,0,0,0,0,0,1
11216,460841,4,0,0,0,0,0,1
11224,344469,1,0,0,0,0,0,1
11225,279299,1,0,0,0,0,0,1
11226,228040,25,17,0,13,0,0,1
11227,521347,13,0,0,0,0,0,1
11228,283955,0,0,0,0,0,0,1
11229,349124,1,0,0,0,0,0,1
11231,200165,0,0,0,0,0,0,1
11232,498082,2,1,0,0,0,0,1
11233,232750,0,0,0,0,0,0,1
11234,763411,6,1,2,0,0,0,1
11237,786686,6,1,2,0,0,0,1
11238,228095,0,0,0,0,0,0,1
11239,228095,0,0,0,0,0,0,1
11240,242060,0,0,0,0,0,0,1
11241,181545,0,0,0,0,0,0,1
11242,1084605,7,1,2,0,0,0,1
11243,167576,4,0,0,0,0,0,1
11244,265327,7,1,0,0,0,0,1
11245,260677,3,0,0,0,0,0,1
11246,269990,0,0,0,0,0,0,1
11248,283955,0,0,0,0,0,0,1
11249,437568,2,0,0,0,0,0,1
11250,228095,0,0,0,0,0,0,1
11251,316540,0,0,0,0,0,0,1
11253,158270,0,0,0,0,0,0,1
11256,763411,6,1,2,0,0,0,1
11257,451531,4,0,0,0,0,0,1
11258,344469,1,0,0,0,0,0,1
11259,1089260,7,1,2,0,0,0,1
11260,330504,1,0,0,0,0,0,1
11261,400207,13,110,0,0,0,0,1
11262,325841,9,0,0,0,0,0,1
11263,470146,9,0,0,0,0,0,1
11264,256017,7,1,0,0,0,0,1
11265,325849,1,0,0,0,0,0,1
11266,325850,0,0,0,0,0,0,1
11267,358433,2,0,0,0,0,0,1
11269,148960,0,0,0,0,0,0,1
11270,256017,7,1,0,0,0,0,1
11271,232750,0,0,0,0,0,0,1
11272,423596,9,0,0,0,0,0,1
11274,702888,17,0,0,0,0,0,1
11275,521357,2,1,0,0,0,0,1
11278,246658,27,17,0,13,0,0,1
11279,218785,0,0,0,0,0,0,1
11280,628408,17,0,0,0,0,0,1
11282,158270,0,0,0,0,0,0,1
11284,428245,13,2,0,0,0,0,1
11285,214121,6,3,0,0,0,0,1
11287,335158,2,0,0,0,0,0,1
11288,237403,2,0,0,0,0,0,1
11290,335159,1,0,0,0,0,0,1
11292,228095,0,0,0,0,0,0,1
11293,153615,0,0,0,0,0,0,1
11295,507392,2,1,0,0,0,0,1
11298,186198,2,0,0,0,0,0,1
11299,288608,2,0,0,0,0,0,1
11300,144305,0,0,0,0,0,0,1
11321,758756,6,1,2,0,0,0,1
11322,167571,6,3,0,0,0,0,1
11324,232687,32,18,0,13,0,0,1
11325,246652,33,17,0,13,0,0,1
11327,437568,2,0,0,0,0,0,1
11328,134995,0,0,0,0,0,0,1
11329,218777,8,0,0,0,0,0,1
11331,260614,32,21,0,13,0,0,1
11332,265316,16,3,0,0,0,0,1
11333,502737,2,1,0,0,0,0,1
11335,232748,2,0,0,0,0,0,1
11336,460843,2,0,0,0,0,0,1
11339,237403,2,0,0,0,0,0,1
11347,251364,6,0,0,0,0,0,1
11349,232695,25,17,0,13,0,0,1
11350,158270,0,0,0,0,0,0,1
11351,283955,0,0,0,0,0,0,1
11352,358434,1,0,0,0,0,0,1
11353,707543,17,0,0,0,0,0,1
11354,172226,6,3,0,0,0,0,1
11355,246698,13,4,0,0,0,0,1
11356,256017,7,1,0,0,0,0,1
11357,321193,2,0,0,0,0,0,1
11359,228093,2,0,0,0,0,0,1
11360,228093,2,0,0,0,0,0,1
11361,237405,0,0,0,0,0,0,1
11369,237344,31,17,0,13,0,0,1
11377,456190,0,0,0,0,0,0,1
11379,279292,8,0,0,0,0,0,1
11387,148960,0,0,0,0,0,0,1
11388,242060,0,0,0,0,0,0,1
11389,195510,0,0,0,0,0,0,1
11390,353779,1,0,0,0,0,0,1
11391,414294,0,1,0,0,0,0,1
11392,269989,1,0,0,0,0,0,1
11394,456181,9,0,0,0,0,0,1
11395,437569,0,1,0,0,0,0,1
11396,1005471,6,1,2,0,0,0,1
11397,288602,7,1,0,0,0,0,1
11399,139650,0,0,0,0,0,0,1
11400,460836,9,0,0,0,0,0,1
11402,307229,1,0,0,0,0,0,1
11403,293261,4,0,0,0,0,0,1
11407,256025,0,0,0,0,0,0,1
11408,148960,0,0,0,0,0,0,1
11409,772721,6,1,2,0,0,0,1
11411,316539,1,0,0,0,0,0,1
11412,228087,8,0,0,0,0,0,1
11414,335159,1,0,0,0,0,0,1
11415,325848,2,0,0,0,0,0,1
11417,228095,0,0,0,0,0,0,1
11418,307225,5,0,0,0,0,0,1
11419,181545,0,0,0,0,0,0,1
11420,256017,7,1,0,0,0,0,1
11421,446878,2,0,0,0,0,0,1
11422,288610,0,0,0,0,0,0,1
11424,293259,6,0,0,0,0,0,1
11425,432913,2,0,0,0,0,0,1
11426,283947,8,0,0,0,0,0,1
11427,148960,0,0,0,0,0,0,1
11428,255968,27,17,0,13,0,0,1
11429,144305,0,0,0,0,0,0,1
11430,246714,1,0,0,0,0,0,1
11431,302561,11,3,0,0,0,0,1
11432,125685,0,0,0,0,0,0,1
11437,246715,0,0,0,0,0,0,1
11438,349123,2,0,0,0,0,0,1
11439,437566,4,0,0,0,0,0,1
11442,172235,0,0,0,0,0,0,1
11443,507392,2,1,0,0,0,0,1
11444,423596,9,0,0,0,0,0,1
11445,335159,1,0,0,0,0,0,1
11449,367745,0,0,0,0,0,0,1
11451,288608,2,0,0,0,0,0,1
11454,344469,1,0,0,0,0,0,1
11455,656338,17,0,0,0,0,0,1
11456,246706,6,3,0,0,0,0,1
11457,223440,0,0,0,0,0,0,1
11459,237405,0,0,0,0,0,0,1
11460,237393,11,1,0,0,0,0,1
11461,316538,2,0,0,0,0,0,1
11462,1010125,7,1,2,0,0,0,1
11463,246715,0,0,0,0,0,0,1
11464,228095,0,0,0,0,0,0,1
11465,437561,9,0,0,0,0,0,1
11466,1052020,7,1,2,0,0,0,1
11467,260617,33,17,0,13,0,0,1
11468,451516,19,0,0,0,0,0,1
11469,325843,7,0,0,0,0,0,1
11470,237405,0,0,0,0,0,0,1
11472,237405,0,0,0,0,0,0,1
11473,619102,13,0,0,0,0,0,1
11475,139650,0,0,0,0,0,0,1
11476,474801,9,0,0,0,0,0,1
11477,218781,4,0,0,0,0,0,1
11479,144305,0,0,0,0,0,0,1
11480,288606,4,0,0,0,0,0,1
11481,744791,6,1,2,0,0,0,1
11482,460836,9,0,0,0,0,0,1
11484,311879,6,0,0,0,0,0,1
11485,451531,4,0,0,0,0,0,1
11486,144305,0,0,0,0,0,0,1
11487,228095,0,0,0,0,0,0,1
11488,274636,8,1,0,0,0,0,1
11489,395674,0,1,0,0,0,0,1
11490,763411,6,1,2,0,0,0,1
11491,460836,9,0,0,0,0,0,1
11492,367745,0,0,0,0,0,0,1
11493,232750,0,0,0,0,0,0,1
11494,749446,6,1,2,0,0,0,1
11495,1075295,7,1,2,0,0,0,1
11498,265335,0,0,0,0,0,0,1
11499,232750,0,0,0,0,0,0,1
11500,232748,2,0,0,0,0,0,1
11501,283953,2,0,0,0,0,0,1
11502,428259,0,1,0,0,0,0,1
11503,311883,2,0,0,0,0,0,1
11504,521357,2,1,0,0,0,0,1
11505,404862,13,110,0,0,0,0,1
11506,437566,4,0,0,0,0,0,1
11507,423603,2,0,0,0,0,0,1
11509,288610,0,0,0,0,0,0,1
11510,265327,7,1,0,0,0,0,1
11511,204820,0,0,0,0,0,0,1
11515,414293,2,0,0,0,0,0,1
11516,442221,4,0,0,0,0,0,1
11517,200165,0,0,0,0,0,0,1
11518,758756,6,1,2,0,0,0,1
11519,130340,0,0,0,0,0,0,1
11520,256025,0,0,0,0,0,0,1
11522,414291,3,1,0,0,0,0,1
11524,279298,1,1,0,0,0,0,1
11525,158270,0,0,0,0,0,0,1
11526,288610,0,0,0,0,0,0,1
11527,479463,2,0,0,0,0,0,1
11529,246658,27,17,0,13,0,0,1
11531,195510,0,0,0,0,0,0,1
11533,344469,1,0,0,0,0,0,1
11535,242060,0,0,0,0,0,0,1
11536,228095,0,0,0,0,0,0,1
11537,442224,0,1,0,0,0,0,1
11540,465491,9,0,0,0,0,0,1
11542,391018,2,0,0,0,0,0,1
11543,498083,2,0,0,0,0,0,1
11544,335159,1,0,0,0,0,0,1
11546,795996,6,1,2,0,0,0,1
11548,148960,0,0,0,0,0,0,1
11549,251370,0,0,0,0,0,0,1
11551,181543,2,0,0,0,0,0,1
11552,446871,9,0,0,0,0,0,1
11553,777376,6,1,2,0,0,0,1
11555,1014780,7,1,2,0,0,0,1
11556,228095,0,0,0,0,0,0,1
11557,335159,1,0,0,0,0,0,1
11558,674955,20,0,0,0,0,0,1
11559,432913,2,0,0,0,0,0,1
11561,148960,0,0,0,0,0,0,1
11562,442224,0,1,0,0,0,0,1
11564,148960,0,0,0,0,0,0,1
11565,148960,0,0,0,0,0,0,1
11573,288602,7,1,0,0,0,0,1
11574,148960,0,0,0,0,0,0,1
11577,358435,0,0,0,0,0,0,1
11579,442218,7,0,0,0,0,0,1
11584,358434,1,0,0,0,0,0,1
11585,772721,6,1,2,0,0,0,1
11587,451528,7,0,0,0,0,0,1
11589,437566,4,0,0,0,0,0,1
11591,232744,6,0,0,0,0,0,1
11592,228085,10,0,0,0,0,0,1
11593,479456,9,0,0,0,0,0,1
11595,1112525,20,0,0,0,0,0,1
11598,344469,1,0,0,0,0,0,1
11603,335158,2,0,0,0,0,0,1
11611,442156,38,18,0,13,0,0,1
11612,256025,0,0,0,0,0,0,1
11614,404972,12,1,0,0,0,0,1
11615,479458,7,0,0,0,0,0,1
11616,423597,7,1,0,0,0,0,1
11618,442210,15,0,0,0,0,0,1
11619,446876,4,0,0,0,0,0,1
11621,279298,2,0,0,0,0,0,1
11622,512041,9,0,0,0,0,0,1
11631,465493,7,0,0,0,0,0,1
11635,218783,2,0,0,0,0,0,1
11636,428260,0,0,0,0,0,0,1
11637,437568,2,0,0,0,0,0,1
11638,223438,2,0,0,0,0,0,1
11639,274636,8,1,0,0,0,0,1
11640,414287,7,1,0,0,0,0,1
11656,423535,39,18,0,13,0,0,1
11657,451531,4,0,0,0,0,0,1
11658,418949,0,1,0,0,0,0,1
11659,344468,2,0,0,0,0,0,1
11660,349123,2,0,0,0,0,0,1
11662,772721,6,1,2,0,0,0,1
11663,665662,2,1,0,0,0,0,1
11667,684282,2,1,0,0,0,0,1
11668,279298,2,0,0,0,0,0,1
11669,339815,0,0,0,0,0,0,1
11670,400262,37,18,0,13,0,0,1
11672,409572,37,18,0,13,0,0,1
11674,404972,12,1,0,0,0,0,1
11675,418942,7,1,0,0,0,0,1
11676,363088,2,0,0,0,0,0,1
11677,1005463,17,0,0,0,0,0,1
11678,456182,7,1,0,0,0,0,1
11679,465493,7,0,0,0,0,0,1
11680,479458,7,0,0,0,0,0,1
11681,684268,17,0,0,0,0,0,1
11682,330496,7,2,0,0,0,0,1
11684,414225,39,18,0,13,0,0,1
11685,395662,12,1,0,0,0,0,1
11687,349124,1,0,0,0,0,0,1
11688,395607,37,18,0,13,0,0,1
11690,400260,39,18,0,13,0,0,1
11691,288602,8,0,0,0,0,0,1
11693,414228,36,18,0,13,0,0,1
11694,782031,6,1,2,0,0,0,1
11695,432901,13,1,0,0,0,0,1
11696,404917,37,18,0,13,0,0,1
11697,251366,3,1,0,0,0,0,1
11699,409572,37,18,0,13,0,0,1
11700,269929,30,18,0,13,0,0,1
11701,349124,1,0,0,0,0,0,1
11702,1200980,7,1,2,0,0,0,1
11703,446863,16,1,0,0,0,0,1
11705,279300,0,0,0,0,0,0,1
11708,353778,2,0,0,0,0,0,1
11709,763411,6,1,2,0,0,0,1
11710,651697,2,1,0,0,0,0,1
11715,423604,0,1,0,0,0,0,1
11716,256024,1,0,0,0,0,0,1
11717,437562,7,1,0,0,0,0,1
11719,428245,15,0,0,0,0,0,1
11720,451531,4,0,0,0,0,0,1
11723,302507,37,18,0,13,0,0,1
11732,274645,0,0,0,0,0,0,1
11733,428191,38,18,0,13,0,0,1
11735,409517,13,110,0,0,0,0,1
11736,437562,7,1,0,0,0,0,1
11737,349124,1,0,0,0,0,0,1
11738,688937,2,1,0,0,0,0,1
11739,437501,38,18,0,13,0,0,1
11740,400322,7,1,0,0,0,0,1
11749,507393,2,0,0,0,0,0,1
11750,404917,37,18,0,13,0,0,1
11752,265327,7,1,0,0,0,0,1
11753,772721,6,1,2,0,0,0,1
11755,432903,12,0,0,0,0,0,1
11756,474803,7,0,0,0,0,0,1
11757,377047,7,1,0,0,0,0,1
11758,335159,1,0,0,0,0,0,1
11766,656352,2,1,0,0,0,0,1
11768,456183,7,0,0,0,0,0,1
11769,335158,2,0,0,0,0,0,1
11770,465496,4,0,0,0,0,0,1
11771,400317,12,1,0,0,0,0,1
11773,451466,38,18,0,13,0,0,1
11774,567906,4,0,0,0,0,0,1
11775,451531,4,0,0,0,0,0,1
11777,335159,1,0,0,0,0,0,1
11779,488771,4,0,0,0,0,0,1
11780,321194,1,0,0,0,0,0,1
11783,246713,2,0,0,0,0,0,1
11784,465498,2,0,0,0,0,0,1
11786,256017,7,1,0,0,0,0,1
11787,353779,1,0,0,0,0,0,1
11789,456183,7,0,0,0,0,0,1
11790,418942,7,1,0,0,0,0,1
11791,479458,7,0,0,0,0,0,1
11792,283955,0,0,0,0,0,0,1
11793,470148,7,0,0,0,0,0,1
11794,474803,7,0,0,0,0,0,1
11796,395605,39,18,0,13,0,0,1
11797,465478,18,4,0,0,0,0,1
11798,460838,7,0,0,0,0,0,1
11802,470153,2,0,0,0,0,0,1
11804,274645,0,0,0,0,0,0,1
11805,349124,1,0,0,0,0,0,1
11806,1065985,7,1,2,0,0,0,1
11808,274588,26,18,0,13,0,0,1
11810,1117183,17,0,0,0,0,0,1
11811,256017,7,1,0,0,0,0,1
11813,339814,1,0,0,0,0,0,1
11814,437561,9,0,0,0,0,0,1
11815,414225,39,18,0,13,0,0,1
11824,321193,2,0,0,0,0,0,1
11825,502738,2,0,0,0,0,0,1
11826,465481,19,0,0,0,0,0,1
11829,255960,34,18,0,13,0,0,1
11832,446872,7,1,0,0,0,0,1
11833,595836,4,0,0,0,0,0,1
11834,363081,9,0,0,0,0,0,1
11835,232742,7,1,0,0,0,0,1
11836,465483,16,1,0,0,0,0,1
11837,409572,37,18,0,13,0,0,1
11838,688938,2,0,0,0,0,0,1
11840,605146,4,0,0,0,0,0,1
11841,395607,37,18,0,13,0,0,1
11842,437562,7,1,0,0,0,0,1
11843,661007,2,1,0,0,0,0,1
11846,1084605,7,1,2,0,0,0,1
11847,484118,2,0,0,0,0,0,1
11848,614456,4,0,0,0,0,0,1
11849,437568,2,0,0,0,0,0,1
11851,246707,7,1,0,0,0,0,1
11854,428190,39,18,0,13,0,0,1
11855,414273,18,4,0,0,0,0,1
11856,307228,2,0,0,0,0,0,1
11857,349124,1,0,0,0,0,0,1
11858,246707,7,1,0,0,0,0,1
11859,321193,2,0,0,0,0,0,1
11860,335158,2,0,0,0,0,0,1
11861,442216,9,0,0,0,0,0,1
11862,265333,2,0,0,0,0,0,1
11863,423604,0,1,0,0,0,0,1
11866,293261,4,0,0,0,0,0,1
11868,647042,2,0,0,1,0,0,1
11870,237403,1,1,0,0,0,0,1
11887,479458,7,0,0,0,0,0,1
11888,539978,2,0,0,0,0,0,1
11889,339814,1,0,0,0,0,0,1
11890,688937,2,1,0,0,0,0,1
11891,246713,2,0,0,0,0,0,1
11892,1079950,7,1,2,0,0,0,1
11893,577216,3,1,0,0,0,0,1
11894,242058,2,0,0,0,0,0,1
11896,339814,1,0,0,0,0,0,1
11897,470133,18,4,0,0,0,0,1
11898,614456,4,0,0,0,0,0,1
11899,572561,3,1,0,0,0,0,1
11900,502738,2,0,0,0,0,0,1
11902,288608,2,0,0,0,0,0,1
11904,237403,2,0,0,0,0,0,1
11905,269990,0,0,0,0,0,0,1
11906,1079950,7,1,2,0,0,0,1
11907,330504,1,0,0,0,0,0,1
11908,442218,7,0,0,0,0,0,1
11910,474791,19,0,0,0,0,0,1
11911,311885,0,0,0,0,0,0,1
11912,428252,7,1,0,0,0,0,1
11913,302573,2,0,0,0,0,0,1
11914,260617,33,17,0,13,0,0,1
11915,279300,0,0,0,0,0,0,1
11916,256023,2,0,0,0,0,0,1
11919,428201,29,17,0,13,0,0,1
11920,293263,2,0,0,0,0,0,1
11921,474803,7,0,0,0,0,0,1
11924,204811,6,3,0,0,0,0,1
11925,1075295,7,1,2,0,0,0,1
11926,451521,13,1,0,0,0,0,1
11927,428203,27,17,0,13,0,0,1
9379,172557,1,0,0,0,0,0,1
9678,299706,0,0,0,0,0,0,1
9810,118065,1,0,0,0,0,0,1
10068,208882,3,1,0,0,0,0,1
10417,286082,1,0,0,0,0,0,1
10472,776483,27,0,1,0,0,0,1
10518,781029,13,10,0,0,0,0,1
10648,213423,3,1,0,0,0,0,1
10732,217967,1,0,0,0,0,0,1
10890,168015,2,0,0,0,0,0,1
10962,72655,1,0,0,0,0,0,1
11089,122607,0,0,0,0,0,0,1
11138,753778,27,0,1,0,0,0,1
11446,840062,13,10,0,0,0,0,1
11588,349647,8,1,1,0,0,0,1
11909,345106,8,1,1,0,0,0,1
9384,123365,3,0,0,0,0,0,1
9395,59481,0,0,0,0,0,0,1
9445,99135,0,0,0,0,0,0,1
9448,99135,0,0,0,0,0,0,1
9489,213691,0,0,0,0,0,0,1
9594,30842,0,0,0,0,0,0,1
9627,154210,0,0,0,0,0,0,1
9637,147601,0,0,0,0,0,0,1
9640,163021,1,0,0,0,0,0,1
9658,125564,7,0,0,0,0,0,1
9672,83711,3,0,0,0,0,0,1
9691,33045,0,0,0,0,0,0,1
9710,156408,2,1,2,0,0,0,1
9722,136584,1,0,1,0,0,0,1
9730,160817,1,0,1,0,0,0,1
9742,149804,0,0,0,0,0,0,1
9743,163022,0,0,0,0,0,0,1
9814,85911,6,0,0,0,0,0,1
9818,127767,7,0,0,0,0,0,1
9819,193863,1,0,0,0,0,0,1
9828,189452,6,0,0,0,0,0,1
9835,37451,0,0,0,0,0,0,1
9852,220300,0,0,0,0,0,0,1
9857,55075,0,0,0,0,0,0,1
9868,207081,1,0,0,0,0,0,1
9869,233515,2,0,0,0,1,0,1
9870,94726,3,0,0,0,0,0,1
9874,123362,6,0,0,0,0,0,1
9875,235718,2,0,0,0,1,0,1
9881,215894,0,0,0,0,0,0,1
9896,237922,1,0,0,0,1,0,1
9901,233515,2,0,0,0,1,0,1
9911,30842,0,0,0,0,0,0,1
9916,209285,0,0,0,0,0,0,1
9929,55075,0,0,0,0,0,0,1
9975,55075,0,0,0,0,0,0,1
9982,35248,0,0,0,0,0,0,1
9995,125565,6,0,0,0,0,0,1
10030,118956,6,0,0,0,0,0,1
10032,178442,1,0,0,0,0,0,1
10061,233515,2,0,0,0,1,0,1
10062,145397,1,0,0,0,0,0,1
10069,204879,0,0,0,0,0,0,1
10071,55075,0,0,0,0,0,0,1
10073,213691,0,0,0,0,0,0,1
10188,125565,6,0,0,0,0,0,1
10197,145398,0,0,0,0,0,0,1
10223,127771,3,0,0,0,0,0,1
10253,129971,6,0,0,0,0,0,1
10288,196066,1,0,0,0,0,0,1
10298,99135,0,0,0,0,0,0,1
10312,99129,6,0,0,0,0,0,1
10313,123361,7,0,0,0,0,0,1
10331,59481,0,0,0,0,0,0,1
10366,218097,0,0,0,0,0,0,1
10372,94726,3,0,0,0,0,0,1
10403,77102,3,0,0,0,0,0,1
10409,233515,2,0,0,0,1,0,1
10410,30842,0,0,0,0,0,0,1
10411,121158,7,0,0,0,0,0,1
10412,123361,7,0,0,0,0,0,1
10422,156408,2,1,2,0,0,0,1
10428,125565,6,0,0,0,0,0,1
10433,37451,0,0,0,0,0,0,1
10461,156408,2,1,2,0,0,0,1
10468,66089,1,0,0,0,0,0,1
10470,147601,0,0,0,0,0,0,1
10473,235718,2,0,0,0,1,0,1
10479,169631,0,0,0,0,0,0,1
10484,55075,0,0,0,0,0,0,1
10497,138787,1,0,1,0,0,0,1
10498,127767,7,0,0,0,0,0,1
10505,156413,0,0,0,0,0,0,1
10520,233515,2,0,0,0,1,0,1
10543,187254,1,0,0,0,0,0,1
10546,215890,4,0,0,0,0,0,1
10565,88120,0,0,0,0,0,0,1
10574,220296,4,0,0,0,0,0,1
10583,118956,6,0,0,0,0,0,1
10610,57278,0,0,0,0,0,0,1
10616,41857,0,0,0,0,0,0,1
10622,207081,1,0,0,0,0,0,1
10631,143195,0,0,0,0,0,0,1
10638,83711,3,0,0,0,0,0,1
10666,55075,0,0,0,0,0,0,1
10668,200472,1,0,0,0,0,0,1
10669,99129,6,0,0,0,0,0,1
10687,55075,0,0,0,0,0,0,1
10700,121159,6,0,0,0,0,0,1
10706,196066,1,0,0,0,0,0,1
10715,55075,0,0,0,0,0,0,1
10737,55075,0,0,0,0,0,0,1
10740,154210,0,0,0,0,0,0,1
10744,55075,0,0,0,0,0,0,1
10755,127768,6,0,0,0,0,0,1
10790,94726,3,0,0,0,0,0,1
10791,96932,0,0,0,0,0,0,1
10793,55075,0,0,0,0,0,0,1
10822,207082,0,0,0,0,0,0,1
10825,143193,2,0,0,0,0,0,1
10838,55075,0,0,0,0,0,0,1
10871,213691,0,0,0,0,0,0,1
10884,59481,0,0,0,0,0,0,1
10900,202676,0,0,0,0,0,0,1
10902,204879,0,0,0,0,0,0,1
10919,123361,7,0,0,0,0,0,1
10943,90320,3,0,0,0,0,0,1
10957,77102,3,0,0,0,0,0,1
10961,125564,7,0,0,0,0,0,1
11236,149804,0,0,0,0,0,0,1
11255,123362,6,0,0,0,0,0,1
11283,129970,7,0,0,0,0,0,1
11286,235718,2,0,0,0,1,0,1
11291,55075,0,0,0,0,0,0,1
11294,123361,7,0,0,0,0,0,1
11338,127768,6,0,0,0,0,0,1
11348,125564,7,0,0,0,0,0,1
11393,99135,0,0,0,0,0,0,1
11406,35248,0,0,0,0,0,0,1
11413,235718,2,0,0,0,1,0,1
11416,90320,3,0,0,0,0,0,1
11434,207081,1,0,0,0,0,0,1
11440,55075,0,0,0,0,0,0,1
11441,35248,0,0,0,0,0,0,1
11448,79305,3,0,0,0,0,0,1
11452,235718,2,0,0,0,1,0,1
11471,88117,3,0,0,0,0,0,1
11474,55075,0,0,0,0,0,0,1
11478,154210,0,0,0,0,0,0,1
11496,202675,1,0,0,0,0,0,1
11532,154210,0,0,0,0,0,0,1
11534,99135,0,0,0,0,0,0,1
11576,138789,0,0,0,0,0,0,1
11578,41857,0,0,0,0,0,0,1
11581,57278,0,0,0,0,0,0,1
11590,74902,0,0,0,0,0,0,1
11597,136579,7,0,0,0,0,0,1
11613,57278,0,0,0,0,0,0,1
11617,163022,0,0,0,0,0,0,1
11620,171832,1,0,1,0,0,0,1
11623,57278,0,0,0,0,0,0,1
11634,231315,0,0,0,0,0,0,1
11661,193864,0,0,0,0,0,0,1
11665,132173,7,0,0,0,0,0,1
11686,174035,1,0,1,0,0,0,1
11692,57278,0,0,0,0,0,0,1
11706,244530,2,0,0,0,1,0,1
11711,55075,0,0,0,0,0,0,1
11721,224706,0,0,0,0,0,0,1
11754,57278,0,0,0,0,0,0,1
11776,136580,6,0,0,0,0,0,1
11781,136580,6,0,0,0,0,0,1
11799,132173,7,0,0,0,0,0,1
11809,211487,1,0,0,0,0,0,1
11816,138782,7,0,0,0,0,0,1
11831,207081,1,0,0,0,0,0,1
11839,240127,0,0,0,0,0,0,1
11867,57278,0,0,0,0,0,0,1
11871,156408,2,1,2,0,0,0,1
11903,136584,1,0,1,0,0,0,1
11923,85914,3,0,0,0,0,0,1
9397,205421,3,0,0,0,0,0,1
9405,183216,0,0,0,0,0,0,1
9407,138794,4,2,0,0,0,0,1
9412,174888,0,0,0,0,0,0,1
9415,183216,0,0,0,0,0,0,1
9447,91608,0,0,0,0,0,0,1
9456,158232,0,0,0,0,0,0,1
9457,147127,1,0,0,0,0,0,1
9470,183216,0,0,0,0,0,0,1
9472,147127,1,0,0,0,0,0,1
9474,344224,0,0,0,0,0,0,1
9485,194319,1,0,0,0,0,0,1
9533,174887,1,0,0,0,0,0,1
9535,172112,0,0,0,0,0,0,1
9582,183215,1,0,0,0,0,0,1
9607,369207,1,0,0,0,0,0,1
9620,138799,1,0,0,0,0,0,1
9621,272047,1,0,0,0,0,0,1
9622,191543,1,0,0,0,0,0,1
9624,141576,0,0,0,0,0,0,1
9633,199871,1,0,0,0,0,0,1
9635,205424,0,0,0,0,0,0,1
9642,127693,2,1,0,0,0,0,1
9656,80504,0,0,0,0,0,0,1
9659,255391,1,0,0,0,0,0,1
9663,194320,0,0,0,0,0,0,1
9664,183206,8,2,0,0,0,0,1
9665,144351,1,0,0,0,0,0,1
9667,166560,0,0,0,0,0,0,1
9680,166553,6,1,0,0,0,0,1
9686,188763,5,0,0,0,0,0,1
9687,169335,1,0,0,0,0,0,1
9694,208199,1,0,0,0,0,0,1
9709,124919,1,0,0,0,0,0,1
9719,197093,3,0,0,0,0,0,1
9724,163783,1,0,0,0,0,0,1
9738,180440,0,0,0,0,0,0,1
9745,252615,1,0,0,0,0,0,1
9790,194311,8,1,0,0,0,0,1
9795,197092,4,0,0,0,0,0,1
9821,191536,7,1,0,0,0,0,1
9824,188767,1,0,0,0,0,0,1
9855,199869,3,0,0,0,0,0,1
9888,366431,1,0,0,0,0,0,1
9891,38863,1,0,0,0,0,0,1
9903,130471,1,0,0,0,0,0,1
9930,122143,1,0,0,0,0,0,1
9943,363652,2,2,0,0,0,0,1
9946,147126,2,0,0,0,0,0,1
9961,177663,1,0,0,0,0,0,1
9963,277599,1,0,0,0,0,0,1
9967,335895,1,0,0,0,0,0,1
9976,133240,7,1,0,0,0,0,1
9978,80504,0,0,0,0,0,0,1
9983,136023,1,0,0,0,0,0,1
